Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
198.3k	198.3k	198.3k	198.3k	198.3k	198.3k	198.3k	198.3k	198.3k	198.3k

0.0000E+0	3.5239E-10	8.7673E-10	9.8970E-10	9.6644E-10	9.0132E-10	9.6312E-10	9.6578E-10	1.0103E-9	1.0754E-9	1.0269E-9
4.0000E-3	1.0700E-8	1.1433E-8	1.1247E-8	1.1431E-8	1.1313E-8	1.1480E-8	1.1268E-8	1.1347E-8	1.1274E-8	1.1468E-8
8.0000E-3	2.1247E-8	2.1879E-8	2.1676E-8	2.1829E-8	2.1964E-8	2.2105E-8	2.1884E-8	2.1984E-8	2.1889E-8	2.1792E-8
1.2000E-2	3.1886E-8	3.2254E-8	3.2373E-8	3.2346E-8	3.2411E-8	3.2432E-8	3.2280E-8	3.2211E-8	3.2351E-8	3.2209E-8
1.6000E-2	4.2521E-8	4.2804E-8	4.2932E-8	4.3043E-8	4.2876E-8	4.2984E-8	4.2801E-8	4.3005E-8	4.2962E-8	4.2817E-8
2.0000E-2	5.3327E-8	5.3656E-8	5.3927E-8	5.3666E-8	5.3554E-8	5.3786E-8	5.3742E-8	5.3693E-8	5.3718E-8	5.3716E-8
2.4000E-2	6.4195E-8	6.4706E-8	6.4676E-8	6.4792E-8	6.4864E-8	6.4723E-8	6.4717E-8	6.4923E-8	6.4724E-8	6.4749E-8
2.8000E-2	7.5236E-8	7.5753E-8	7.5860E-8	7.5755E-8	7.5604E-8	7.5817E-8	7.5819E-8	7.5737E-8	7.5732E-8	7.5620E-8
3.2000E-2	8.6754E-8	8.7037E-8	8.7283E-8	8.7056E-8	8.7064E-8	8.7116E-8	8.7278E-8	8.7196E-8	8.7265E-8	8.7434E-8
3.6000E-2	9.7332E-8	9.7562E-8	9.7679E-8	9.7863E-8	9.7607E-8	9.7870E-8	9.7659E-8	9.7657E-8	9.7783E-8	9.7688E-8
