Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
152.9k	152.9k	152.9k	152.9k	152.8k	152.8k	152.9k	152.9k	152.9k	152.9k

0.0000E+0	1.1525E-9	1.6563E-9	1.6383E-9	1.5021E-9	1.7141E-9	1.7200E-9	1.8104E-9	1.6848E-9	1.8988E-9	2.0297E-9
4.0000E-3	2.0738E-8	2.1361E-8	2.1487E-8	2.1446E-8	2.1437E-8	2.1257E-8	2.1460E-8	2.1211E-8	2.1412E-8	2.1625E-8
8.0000E-3	4.0408E-8	4.0860E-8	4.0847E-8	4.0842E-8	4.0991E-8	4.1112E-8	4.1123E-8	4.1108E-8	4.0939E-8	4.0809E-8
1.2000E-2	6.0348E-8	6.0790E-8	6.0718E-8	6.0618E-8	6.0747E-8	6.0637E-8	6.0806E-8	6.0925E-8	6.0879E-8	6.0779E-8
1.6000E-2	8.0180E-8	8.0794E-8	8.0766E-8	8.0513E-8	8.0495E-8	8.0365E-8	8.0419E-8	8.0551E-8	8.0684E-8	8.0566E-8
2.0000E-2	9.9876E-8	1.0047E-7	1.0045E-7	1.0043E-7	1.0052E-7	1.0043E-7	1.0059E-7	1.0040E-7	1.0049E-7	1.0035E-7
2.4000E-2	1.1996E-7	1.2021E-7	1.2006E-7	1.2015E-7	1.2028E-7	1.2031E-7	1.2024E-7	1.2026E-7	1.2055E-7	1.2055E-7
2.8000E-2	1.4000E-7	1.4015E-7	1.4019E-7	1.4006E-7	1.4003E-7	1.4011E-7	1.4007E-7	1.4020E-7	1.4020E-7	1.4020E-7
3.2000E-2	1.5978E-7	1.6014E-7	1.6044E-7	1.6021E-7	1.6032E-7	1.6033E-7	1.6037E-7	1.6024E-7	1.6024E-7	1.6025E-7
3.6000E-2	1.7851E-7	1.7885E-7	1.7880E-7	1.7867E-7	1.7871E-7	1.7891E-7	1.7886E-7	1.7871E-7	1.7872E-7	1.7876E-7
4.0000E-2	1.9868E-7	1.9915E-7	1.9894E-7	1.9880E-7	1.9885E-7	1.9888E-7	1.9885E-7	1.9871E-7	1.9867E-7	1.9890E-7
4.4000E-2	2.1897E-7	2.1929E-7	2.1931E-7	2.1935E-7	2.1917E-7	2.1925E-7	2.1919E-7	2.1896E-7	2.1911E-7	2.1917E-7
4.8000E-2	2.3891E-7	2.3958E-7	2.3944E-7	2.3955E-7	2.3953E-7	2.3957E-7	2.3966E-7	2.3959E-7	2.3946E-7	2.3961E-7
