Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
433.8k	433.8k	433.8k	433.8k	433.8k	433.8k	433.8k	433.7k	433.7k	433.7k

0.0000E+0	-2.6631E-10	-3.5602E-10	-3.9656E-10	-4.4707E-10	-4.5504E-10	-4.4042E-10	-4.2846E-10	-3.3542E-10	-4.4773E-10	-2.9555E-10
4.0000E-3	-3.1615E-10	-3.2678E-10	-2.9289E-10	-2.6896E-10	-2.6033E-10	-2.2311E-10	-2.1713E-10	-3.1150E-10	-2.4438E-10	-4.7032E-10
8.0000E-3	-4.9026E-10	-4.1384E-10	-2.7893E-10	-4.0919E-10	-2.9355E-10	-4.6833E-10	-2.7096E-10	-2.4238E-10	-2.0583E-10	-4.0188E-10
1.2000E-2	-4.3444E-10	-4.2912E-10	-4.2846E-10	-3.5735E-10	-3.0950E-10	-2.4172E-10	-3.5270E-10	-2.7827E-10	-3.1415E-10	-4.1051E-10
1.6000E-2	-2.6365E-10	-2.7229E-10	-2.2909E-10	-2.2510E-10	-4.7431E-10	-3.4672E-10	-3.6134E-10	-4.3045E-10	-3.6865E-10	-3.6067E-10
2.0000E-2	-3.2745E-10	-1.8324E-10	-3.8194E-10	-2.5900E-10	-2.5169E-10	-2.5567E-10	-3.2612E-10	-1.9985E-10	-1.2741E-10	-3.4938E-10
2.4000E-2	-5.4010E-10	-4.4108E-10	-4.8760E-10	-3.9988E-10	-3.3343E-10	-2.4571E-10	-3.0552E-10	-2.5767E-10	-4.2048E-10	-4.0719E-10
2.8000E-2	-3.0950E-10	-2.9488E-10	-2.4770E-10	-3.0751E-10	-3.9124E-10	-2.5036E-10	-1.7925E-10	-4.1650E-10	-2.5235E-10	-2.1514E-10
3.2000E-2	-2.4238E-10	-1.6434E-11	-1.4735E-10	8.5908E-11	-1.7327E-10	-1.9919E-10	-1.3007E-10	-9.6180E-11	-7.4250E-11	-3.6732E-10
3.6000E-2	-2.0118E-10	-4.8997E-11	-2.1514E-10	-2.4172E-10	-2.0251E-10	-2.5966E-10	-5.8301E-11	-2.3507E-10	-1.9985E-10	-2.4637E-10
4.0000E-2	-1.9520E-10	-3.9722E-10	-2.3640E-10	-1.6795E-10	-2.0184E-10	-2.1447E-10	-9.1528E-11	-2.0915E-10	-3.2545E-10	-1.9387E-10
4.4000E-2	-6.0959E-11	-2.2045E-10	-1.4934E-10	7.6604E-11	-1.5134E-10	6.8259E-12	-1.5665E-10	-5.1361E-12	-9.6845E-11	-6.2288E-11
4.8000E-2	3.6066E-11	4.6699E-11	-3.7035E-11	-5.3649E-11	-1.0453E-11	-6.9598E-11	-6.6940E-11	2.4104E-11	2.1740E-12	-9.7509E-11
5.2000E-2	-2.4408E-11	7.4904E-12	3.5031E-12	1.2910E-10	4.7364E-11	1.2807E-11	-3.5041E-11	-1.1213E-10	1.9024E-10	1.6130E-11
5.6000E-2	3.4442E-10	7.5940E-11	1.6565E-10	1.3907E-10	7.4610E-11	1.7629E-10	-4.8332E-11	1.4505E-10	1.9452E-11	-1.3775E-11
6.0000E-2	3.3910E-10	2.3743E-10	2.0221E-10	3.9958E-10	2.7531E-10	2.1616E-10	2.6667E-10	3.8097E-10	2.7996E-10	4.0091E-10
6.4000E-2	4.5673E-10	3.7765E-10	4.0622E-10	3.5572E-10	3.2714E-10	3.7300E-10	4.1287E-10	3.7698E-10	3.5239E-10	3.8629E-10
6.8000E-2	7.1125E-10	5.2252E-10	5.2850E-10	4.0622E-10	5.0591E-10	5.3648E-10	4.4078E-10	4.3546E-10	6.4812E-10	5.7103E-10
7.2000E-2	8.3818E-10	6.9663E-10	9.3322E-10	7.4182E-10	9.6113E-10	6.7205E-10	6.9265E-10	1.0847E-9	7.7040E-10	9.8106E-10
7.6000E-2	1.0927E-9	1.1173E-9	9.2258E-10	9.5648E-10	1.0402E-9	8.4616E-10	9.5581E-10	8.4483E-10	8.8736E-10	9.2989E-10
8.0000E-2	1.1406E-9	1.2303E-9	1.0528E-9	1.1332E-9	1.2622E-9	1.1439E-9	1.1027E-9	1.2130E-9	1.1771E-9	1.0694E-9
8.4000E-2	1.4556E-9	1.6901E-9	1.4974E-9	1.4875E-9	1.5320E-9	1.5074E-9	1.6456E-9	1.5247E-9	1.5991E-9	1.4954E-9
8.8000E-2	1.9825E-9	1.8942E-9	1.7187E-9	1.7885E-9	1.7925E-9	1.9174E-9	1.7998E-9	1.7174E-9	1.7001E-9	1.8895E-9
9.2000E-2	2.3427E-9	2.0045E-9	2.1407E-9	2.0576E-9	2.1666E-9	1.9101E-9	2.2025E-9	2.1121E-9	2.0490E-9	2.0537E-9
9.6000E-2	2.8073E-9	2.6285E-9	2.5993E-9	2.6325E-9	2.4723E-9	2.5840E-9	2.7109E-9	2.4451E-9	2.4172E-9	2.5880E-9
1.0000E-1	3.0797E-9	2.9628E-9	2.9933E-9	3.0266E-9	3.0020E-9	2.9382E-9	2.9787E-9	3.1076E-9	2.9747E-9	2.9761E-9
1.0400E-1	3.5755E-9	3.3482E-9	3.4007E-9	3.5762E-9	3.6812E-9	3.4712E-9	3.2578E-9	3.4054E-9	3.3289E-9	3.4127E-9
1.0800E-1	3.8174E-9	3.9230E-9	4.0513E-9	3.9144E-9	3.8639E-9	3.9589E-9	3.7802E-9	3.9410E-9	4.1397E-9	3.8247E-9
1.1200E-1	4.5869E-9	4.5750E-9	4.6494E-9	4.4686E-9	4.6866E-9	4.3550E-9	4.5677E-9	4.6541E-9	4.5597E-9	4.4620E-9
