Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
467.3k	467.5k	467.5k	467.4k	467.4k	467.4k	467.4k	467.4k	467.4k	467.5k

0.0000E+0	-3.2877E-10	-4.2580E-10	-3.9988E-10	-3.4207E-10	-2.0650E-10	-2.9621E-10	-1.9453E-10	-3.0153E-10	-3.3276E-10	-4.6301E-10
4.0000E-3	-2.8491E-10	-3.1150E-10	-2.9555E-10	-3.1748E-10	-2.4969E-10	-3.0485E-10	-2.1580E-10	-2.6830E-10	-1.9985E-10	-3.4871E-10
8.0000E-3	-1.0482E-10	-3.5070E-10	-3.1283E-10	-2.9887E-10	-4.9491E-10	-2.3773E-10	-2.6498E-10	-3.2944E-10	-4.3045E-10	-4.0786E-10
1.2000E-2	-4.6966E-10	-2.8226E-10	-8.9535E-11	-1.7659E-10	-3.0419E-10	-3.3143E-10	-5.6403E-10	-4.3643E-10	-1.6729E-10	-6.2317E-10
1.6000E-2	-3.9988E-10	-2.9355E-10	-2.6431E-10	-3.3143E-10	-3.4871E-10	-4.4972E-10	-3.1814E-10	-3.0352E-10	-2.7229E-10	-2.9953E-10
2.0000E-2	-2.2245E-10	-1.8058E-10	-4.9691E-10	-4.2381E-10	-6.1453E-10	-4.3577E-10	-3.5934E-10	-4.2514E-10	-4.5770E-10	-4.5371E-10
2.4000E-2	-1.8523E-10	-3.5602E-10	-3.3941E-10	-2.6232E-10	-2.3374E-10	-6.2517E-10	-3.4207E-10	-2.8691E-10	-5.4143E-10	-3.0020E-10
2.8000E-2	-2.9754E-10	-2.6564E-10	-2.3441E-10	-2.0982E-10	-2.5302E-10	-2.5700E-10	-5.0222E-10	-2.9422E-10	-3.9124E-10	-2.4438E-10
3.2000E-2	-5.0023E-10	-3.7264E-10	-4.2181E-10	-2.4571E-10	-3.9457E-10	-2.7362E-10	-4.3577E-10	-2.7029E-10	-3.4605E-10	-3.2678E-10
3.6000E-2	-2.6431E-10	-1.9121E-10	-2.4172E-10	-2.3906E-10	-4.2713E-10	-5.3877E-10	-3.5270E-10	-4.2713E-10	-1.8789E-10	-3.9257E-10
4.0000E-2	-1.9121E-10	-4.7232E-10	-3.2412E-10	-2.4172E-10	-2.7694E-10	-3.1881E-10	-3.5203E-10	-3.3276E-10	-2.6564E-10	-1.7659E-10
