Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
337.8k	337.6k	337.2k	337.9k	337.8k	337.8k	337.6k	337.6k	338.3k	338.3k

0.0000E+0	-5.3877E-10	-1.3871E-10	-8.7541E-11	-1.7460E-10	-1.4004E-10	-1.5665E-10	-2.8026E-10	-2.1381E-10	-1.5998E-10	-3.3741E-10
4.0000E-3	-9.0864E-11	3.6834E-10	3.8163E-10	2.9059E-10	3.1451E-10	1.5569E-10	8.6572E-11	1.9822E-10	7.1952E-11	3.0122E-10
8.0000E-3	3.9293E-10	8.4217E-10	6.8401E-10	7.3784E-10	8.9733E-10	7.2122E-10	7.6641E-10	9.6113E-10	6.8002E-10	8.7341E-10
1.2000E-2	1.0522E-9	1.1565E-9	1.2456E-9	1.2728E-9	1.3964E-9	1.4423E-9	1.2721E-9	1.2389E-9	1.2495E-9	1.3439E-9
1.6000E-2	1.6197E-9	1.8410E-9	1.8005E-9	1.8902E-9	1.8563E-9	1.6523E-9	1.8769E-9	1.9055E-9	1.9161E-9	2.1248E-9
2.0000E-2	2.2623E-9	2.5893E-9	2.4889E-9	2.5222E-9	2.6112E-9	2.7574E-9	2.5893E-9	2.6312E-9	2.5368E-9	2.4830E-9
2.4000E-2	3.2013E-9	3.2804E-9	3.4824E-9	3.3196E-9	3.5177E-9	3.6193E-9	3.5742E-9	3.2080E-9	3.3024E-9	3.2678E-9
2.8000E-2	3.9410E-9	4.0181E-9	4.1463E-9	4.3716E-9	4.5344E-9	4.3391E-9	4.2513E-9	4.2028E-9	4.2560E-9	4.3656E-9
3.2000E-2	5.0083E-9	5.4097E-9	5.1239E-9	5.3685E-9	5.2621E-9	5.1977E-9	5.3724E-9	5.1737E-9	5.2927E-9	5.1684E-9
3.6000E-2	5.9985E-9	6.2915E-9	6.2178E-9	6.3374E-9	6.2683E-9	6.2450E-9	6.3487E-9	6.1892E-9	6.3527E-9	6.2191E-9
4.0000E-2	7.0279E-9	7.4027E-9	7.3455E-9	7.3522E-9	7.3369E-9	7.5356E-9	7.2910E-9	7.1515E-9	7.3176E-9	7.4239E-9
4.4000E-2	8.4221E-9	8.7444E-9	8.8049E-9	8.7577E-9	8.7464E-9	8.7364E-9	8.7557E-9	8.5371E-9	8.6560E-9	8.6314E-9
4.8000E-2	9.8715E-9	1.0117E-8	1.0038E-8	9.9359E-9	1.0022E-8	9.9340E-9	1.0095E-8	9.9678E-9	9.9406E-9	1.0043E-8
5.2000E-2	1.1298E-8	1.1580E-8	1.1716E-8	1.1421E-8	1.1440E-8	1.1651E-8	1.1575E-8	1.1383E-8	1.1491E-8	1.1763E-8
