Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
474.4k	474.6k	474.4k	474.2k	474.5k	474.7k	474.7k	474.6k	474.7k	474.7k

0.0000E+0	-3.1482E-10	-3.5137E-10	-4.0121E-10	-5.7001E-10	-3.1881E-10	-4.4839E-10	-3.3343E-10	-3.0950E-10	-4.2447E-10	-4.0188E-10
4.0000E-3	-3.3741E-10	-3.7862E-10	-3.4605E-10	-4.7165E-10	-3.7064E-10	-4.8893E-10	-3.9722E-10	-3.6998E-10	-3.9855E-10	-4.4773E-10
8.0000E-3	-2.3707E-10	-2.8491E-10	-2.7362E-10	-3.6665E-10	-3.6001E-10	-5.7665E-10	-3.1615E-10	-4.5770E-10	-4.2115E-10	-4.2248E-10
1.2000E-2	-3.6333E-10	-4.4972E-10	-4.0919E-10	-4.0852E-10	-4.1782E-10	-4.0055E-10	-3.3542E-10	-4.1583E-10	-4.2248E-10	-4.3245E-10
1.6000E-2	-2.6298E-10	-3.2877E-10	-3.3808E-10	-2.2311E-10	-4.4972E-10	-2.7561E-10	-5.5672E-10	-5.5007E-10	-3.7795E-10	-4.4374E-10
2.0000E-2	-3.0552E-10	-3.8327E-10	-4.9691E-10	-2.8824E-10	-4.1782E-10	-3.6267E-10	-2.3906E-10	-4.9093E-10	-3.4339E-10	-4.1583E-10
2.4000E-2	-1.9586E-10	-4.0586E-10	-3.7862E-10	-5.0754E-10	-3.8593E-10	-3.9324E-10	-5.5539E-10	-3.9722E-10	-4.5570E-10	-7.0624E-10
2.8000E-2	-9.8838E-11	-3.3409E-10	-2.7428E-10	-3.4938E-10	-3.4472E-10	-4.2912E-10	-3.0020E-10	-3.6665E-10	-3.1548E-10	-4.0055E-10
3.2000E-2	-3.9523E-10	-2.9820E-10	-2.5368E-10	-2.4305E-10	-1.6662E-10	-4.4507E-10	-4.1184E-10	-5.0621E-10	-4.0653E-10	-4.2248E-10
3.6000E-2	-2.0849E-10	-4.9824E-10	-3.7264E-10	-3.2279E-10	-4.4374E-10	-3.2014E-10	-4.5371E-10	-4.4042E-10	-4.8694E-10	-4.0121E-10
