Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
137.3k	137.3k	137.3k	137.2k	137.1k	137.2k	137.2k	137.2k	137.2k	137.2k

0.0000E+0	1.2026E-7	1.2184E-7	1.2061E-7	1.2002E-7	1.2134E-7	1.2155E-7	1.2238E-7	1.2229E-7	1.2217E-7	1.2132E-7
4.0000E-3	1.4768E-7	1.4806E-7	1.4637E-7	1.4713E-7	1.4571E-7	1.4582E-7	1.4721E-7	1.4723E-7	1.4779E-7	1.4627E-7
8.0000E-3	1.7246E-7	1.7241E-7	1.7221E-7	1.7149E-7	1.7147E-7	1.7355E-7	1.7392E-7	1.7389E-7	1.7333E-7	1.7114E-7
1.2000E-2	2.0020E-7	1.9801E-7	1.9752E-7	1.9722E-7	1.9841E-7	1.9931E-7	1.9969E-7	1.9980E-7	1.9816E-7	1.9857E-7
1.6000E-2	2.2365E-7	2.2333E-7	2.2408E-7	2.2389E-7	2.2617E-7	2.2663E-7	2.2717E-7	2.2689E-7	2.2452E-7	2.2363E-7
2.0000E-2	2.5065E-7	2.5059E-7	2.5098E-7	2.5231E-7	2.5282E-7	2.5217E-7	2.5122E-7	2.4908E-7	2.4893E-7	2.4931E-7
2.4000E-2	2.7383E-7	2.7472E-7	2.7519E-7	2.7731E-7	2.7744E-7	2.7765E-7	2.7716E-7	2.7598E-7	2.7582E-7	2.7634E-7
2.8000E-2	3.0118E-7	3.0212E-7	3.0404E-7	3.0422E-7	3.0430E-7	3.0486E-7	3.0262E-7	3.0237E-7	3.0233E-7	3.0333E-7
3.2000E-2	3.2704E-7	3.2915E-7	3.3087E-7	3.3100E-7	3.3093E-7	3.2968E-7	3.2926E-7	3.2929E-7	3.2896E-7	3.3053E-7
3.6000E-2	3.5216E-7	3.5536E-7	3.5600E-7	3.5565E-7	3.5498E-7	3.5304E-7	3.5211E-7	3.5163E-7	3.5161E-7	3.5262E-7
4.0000E-2	3.7764E-7	3.7940E-7	3.7903E-7	3.7923E-7	3.7668E-7	3.7682E-7	3.7600E-7	3.7704E-7	3.7933E-7	3.7983E-7
4.4000E-2	4.0363E-7	4.0510E-7	4.0512E-7	4.0473E-7	4.0328E-7	4.0393E-7	4.0421E-7	4.0608E-7	4.0579E-7	4.0551E-7
4.8000E-2	4.3158E-7	4.3263E-7	4.3241E-7	4.3018E-7	4.2985E-7	4.3024E-7	4.3067E-7	4.3258E-7	4.3241E-7	4.3383E-7
5.2000E-2	4.5751E-7	4.5860E-7	4.5737E-7	4.5700E-7	4.5725E-7	4.5744E-7	4.5909E-7	4.5956E-7	4.6023E-7	4.5940E-7
5.6000E-2	4.8404E-7	4.8502E-7	4.8269E-7	4.8296E-7	4.8267E-7	4.8370E-7	4.8579E-7	4.8623E-7	4.8508E-7	4.8476E-7
6.0000E-2	5.0972E-7	5.0893E-7	5.0855E-7	5.0877E-7	5.0976E-7	5.1400E-7	5.1482E-7	5.1401E-7	5.1296E-7	5.1152E-7
6.4000E-2	5.3804E-7	5.3755E-7	5.3752E-7	5.3854E-7	5.4090E-7	5.4054E-7	5.3945E-7	5.3920E-7	5.3680E-7	5.3697E-7
6.8000E-2	5.6235E-7	5.6274E-7	5.6441E-7	5.6430E-7	5.6531E-7	5.6526E-7	5.6546E-7	5.6446E-7	5.6268E-7	5.6269E-7
7.2000E-2	5.8883E-7	5.9040E-7	5.8976E-7	5.9089E-7	5.9130E-7	5.9119E-7	5.9109E-7	5.8903E-7	5.8875E-7	5.8914E-7
7.6000E-2	6.1507E-7	6.1474E-7	6.1532E-7	6.1694E-7	6.1764E-7	6.1798E-7	6.1740E-7	6.1727E-7	6.1798E-7	6.1813E-7
8.0000E-2	6.4234E-7	6.4343E-7	6.4612E-7	6.4644E-7	6.4700E-7	6.4700E-7	6.4541E-7	6.4524E-7	6.4485E-7	6.4463E-7
8.4000E-2	6.7068E-7	6.7256E-7	6.7339E-7	6.7319E-7	6.7330E-7	6.7108E-7	6.7063E-7	6.7032E-7	6.7133E-7	6.7316E-7
8.8000E-2	6.9581E-7	6.9889E-7	6.9942E-7	6.9941E-7	6.9903E-7	6.9790E-7	6.9831E-7	6.9760E-7	6.9966E-7	6.9948E-7
9.2000E-2	7.2492E-7	7.2621E-7	7.2658E-7	7.2574E-7	7.2406E-7	7.2416E-7	7.2427E-7	7.2479E-7	7.2731E-7	7.2661E-7
9.6000E-2	7.5168E-7	7.5264E-7	7.5291E-7	7.5203E-7	7.5157E-7	7.5165E-7	7.5209E-7	7.5411E-7	7.5426E-7	7.5286E-7
1.0000E-1	7.8006E-7	7.8082E-7	7.8094E-7	7.7826E-7	7.7811E-7	7.7761E-7	7.7803E-7	7.7902E-7	7.7901E-7	7.7925E-7
1.0400E-1	8.0502E-7	8.0506E-7	8.0370E-7	8.0260E-7	8.0345E-7	8.0335E-7	8.0690E-7	8.0698E-7	8.0686E-7	8.0683E-7
1.0800E-1	8.3207E-7	8.3272E-7	8.3111E-7	8.3066E-7	8.3106E-7	8.3268E-7	8.3429E-7	8.3379E-7	8.3384E-7	8.3219E-7
1.1200E-1	8.5973E-7	8.5857E-7	8.5873E-7	8.5841E-7	8.5920E-7	8.6135E-7	8.6206E-7	8.6190E-7	8.6110E-7	8.6002E-7
1.1600E-1	8.8390E-7	8.8417E-7	8.8421E-7	8.8414E-7	8.8581E-7	8.8612E-7	8.8544E-7	8.8519E-7	8.8269E-7	8.8095E-7
1.2000E-1	9.0752E-7	9.0852E-7	9.0819E-7	9.0883E-7	9.1060E-7	9.1042E-7	9.1235E-7	9.0963E-7	9.0875E-7	9.0919E-7
1.2400E-1	9.3296E-7	9.3448E-7	9.3458E-7	9.3713E-7	9.3926E-7	9.3991E-7	9.3980E-7	9.3642E-7	9.3623E-7	9.3568E-7
1.2800E-1	9.6280E-7	9.6299E-7	9.6413E-7	9.6725E-7	9.6677E-7	9.6554E-7	9.6412E-7	9.6301E-7	9.6344E-7	9.6374E-7
1.3200E-1	9.8939E-7	9.9061E-7	9.9386E-7	9.9341E-7	9.9352E-7	9.9252E-7	9.9147E-7	9.9062E-7	9.9038E-7	9.9135E-7
1.3600E-1	1.0180E-6	1.0204E-6	1.0202E-6	1.0197E-6	1.0202E-6	1.0172E-6	1.0174E-6	1.0169E-6	1.0178E-6	1.0203E-6
1.4000E-1	1.0432E-6	1.0464E-6	1.0461E-6	1.0469E-6	1.0466E-6	1.0457E-6	1.0468E-6	1.0467E-6	1.0485E-6	1.0486E-6
1.4400E-1	1.0746E-6	1.0757E-6	1.0765E-6	1.0766E-6	1.0744E-6	1.0740E-6	1.0737E-6	1.0737E-6	1.0752E-6	1.0749E-6
1.4800E-1	1.1010E-6	1.1025E-6	1.1032E-6	1.1008E-6	1.1006E-6	1.1006E-6	1.1006E-6	1.1022E-6	1.1019E-6	1.1020E-6
1.5200E-1	1.1283E-6	1.1299E-6	1.1293E-6	1.1275E-6	1.1274E-6	1.1277E-6	1.1293E-6	1.1290E-6	1.1294E-6	1.1297E-6
1.5600E-1	1.1549E-6	1.1562E-6	1.1540E-6	1.1537E-6	1.1540E-6	1.1550E-6	1.1587E-6	1.1585E-6	1.1599E-6	1.1587E-6
1.6000E-1	1.1846E-6	1.1854E-6	1.1841E-6	1.1845E-6	1.1851E-6	1.1870E-6	1.1882E-6	1.1870E-6	1.1873E-6	1.1835E-6
1.6400E-1	1.2128E-6	1.2123E-6	1.2118E-6	1.2116E-6	1.2125E-6	1.2138E-6	1.2145E-6	1.2132E-6	1.2131E-6	1.2118E-6
1.6800E-1	1.2378E-6	1.2387E-6	1.2384E-6	1.2391E-6	1.2421E-6	1.2421E-6	1.2424E-6	1.2415E-6	1.2397E-6	1.2388E-6
1.7200E-1	1.2648E-6	1.2667E-6	1.2662E-6	1.2675E-6	1.2694E-6	1.2692E-6	1.2699E-6	1.2670E-6	1.2671E-6	1.2682E-6
1.7600E-1	1.2919E-6	1.2940E-6	1.2941E-6	1.2967E-6	1.2973E-6	1.2974E-6	1.2982E-6	1.2951E-6	1.2959E-6	1.2953E-6
1.8000E-1	1.3218E-6	1.3230E-6	1.3246E-6	1.3258E-6	1.3261E-6	1.3248E-6	1.3229E-6	1.3223E-6	1.3218E-6	1.3216E-6
1.8400E-1	1.3476E-6	1.3486E-6	1.3510E-6	1.3519E-6	1.3523E-6	1.3522E-6	1.3519E-6	1.3498E-6	1.3501E-6	1.3522E-6
1.8800E-1	1.3758E-6	1.3795E-6	1.3799E-6	1.3810E-6	1.3826E-6	1.3793E-6	1.3785E-6	1.3780E-6	1.3786E-6	1.3803E-6
