Current amplification factor: 1000000  Averaging times: 500  Sample rate in Hz: 1000  Amount of measurements: 10 Amplitude in volts: 1  Amount of points: 1000
136k	136k	136k	136k	136k	136k	136k	135.9k	135.9k	135.9k

0.0000E+0	1.7048E-9	2.4099E-9	2.4850E-9	2.0071E-9	2.1228E-9	2.2165E-9	2.4863E-9	2.4205E-9	2.5022E-9	2.3348E-9
4.0000E-3	2.7099E-8	2.7576E-8	2.7850E-8	2.7732E-8	2.7463E-8	2.7801E-8	2.7880E-8	2.7700E-8	2.7747E-8	2.7718E-8
8.0000E-3	5.2447E-8	5.3053E-8	5.3109E-8	5.2980E-8	5.3043E-8	5.2988E-8	5.2808E-8	5.3047E-8	5.3076E-8	5.3031E-8
1.2000E-2	7.8099E-8	7.8476E-8	7.8459E-8	7.8571E-8	7.8384E-8	7.8550E-8	7.8571E-8	7.8545E-8	7.8654E-8	7.8589E-8
1.6000E-2	1.0370E-7	1.0392E-7	1.0407E-7	1.0409E-7	1.0398E-7	1.0413E-7	1.0403E-7	1.0418E-7	1.0426E-7	1.0432E-7
2.0000E-2	1.2916E-7	1.2934E-7	1.2938E-7	1.2966E-7	1.2955E-7	1.2957E-7	1.2948E-7	1.2956E-7	1.2962E-7	1.2968E-7
2.4000E-2	1.5471E-7	1.5503E-7	1.5501E-7	1.5489E-7	1.5519E-7	1.5497E-7	1.5508E-7	1.5523E-7	1.5516E-7	1.5506E-7
2.8000E-2	1.8023E-7	1.8059E-7	1.8051E-7	1.8044E-7	1.8044E-7	1.8056E-7	1.8042E-7	1.8079E-7	1.8060E-7	1.8062E-7
3.2000E-2	2.0569E-7	2.0593E-7	2.0624E-7	2.0617E-7	2.0603E-7	2.0621E-7	2.0594E-7	2.0607E-7	2.0615E-7	2.0653E-7
3.6000E-2	2.2936E-7	2.2961E-7	2.2971E-7	2.2974E-7	2.2982E-7	2.2993E-7	2.2960E-7	2.2965E-7	2.2976E-7	2.2971E-7
4.0000E-2	2.5479E-7	2.5530E-7	2.5536E-7	2.5527E-7	2.5501E-7	2.5530E-7	2.5519E-7	2.5529E-7	2.5528E-7	2.5530E-7
4.4000E-2	2.8048E-7	2.8092E-7	2.8110E-7	2.8091E-7	2.8095E-7	2.8086E-7	2.8077E-7	2.8102E-7	2.8104E-7	2.8091E-7
4.8000E-2	3.0607E-7	3.0660E-7	3.0679E-7	3.0666E-7	3.0670E-7	3.0643E-7	3.0652E-7	3.0647E-7	3.0639E-7	3.0667E-7
5.2000E-2	3.3199E-7	3.3237E-7	3.3268E-7	3.3248E-7	3.3247E-7	3.3236E-7	3.3228E-7	3.3246E-7	3.3235E-7	3.3251E-7
5.6000E-2	3.5758E-7	3.5838E-7	3.5833E-7	3.5807E-7	3.5803E-7	3.5793E-7	3.5805E-7	3.5813E-7	3.5806E-7	3.5822E-7
6.0000E-2	3.8360E-7	3.8391E-7	3.8435E-7	3.8389E-7	3.8386E-7	3.8393E-7	3.8372E-7	3.8399E-7	3.8393E-7	3.8400E-7
6.4000E-2	4.0993E-7	4.0975E-7	4.1017E-7	4.0984E-7	4.0971E-7	4.0965E-7	4.0972E-7	4.0970E-7	4.0970E-7	4.1003E-7
6.8000E-2	4.3549E-7	4.3586E-7	4.3589E-7	4.3596E-7	4.3594E-7	4.3567E-7	4.3568E-7	4.3574E-7	4.3573E-7	4.3588E-7
7.2000E-2	4.6136E-7	4.6175E-7	4.6189E-7	4.6207E-7	4.6180E-7	4.6154E-7	4.6156E-7	4.6160E-7	4.6135E-7	4.6166E-7
7.6000E-2	4.8724E-7	4.8740E-7	4.8773E-7	4.8792E-7	4.8778E-7	4.8767E-7	4.8762E-7	4.8765E-7	4.8758E-7	4.8766E-7
8.0000E-2	5.1339E-7	5.1359E-7	5.1365E-7	5.1383E-7	5.1370E-7	5.1361E-7	5.1367E-7	5.1382E-7	5.1369E-7	5.1398E-7
